v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
123946.0,0.0,0.0,133679.0,0.0,0.0,133679.0,0.0,0.0,114140.0,0.0,0.0
124545.0,0.0,0.0,134329.0,0.0,0.0,134329.0,0.0,0.0,114593.0,0.0,0.0
124709.0,0.0,0.0,134564.0,0.0,0.0,134564.0,0.0,0.0,114766.0,0.0,0.0
124994.0,0.0,0.0,134724.0,0.0,0.0,134724.0,0.0,0.0,114842.0,0.0,0.0
125608.0,0.0,0.0,135402.0,0.0,0.0,135402.0,0.0,0.0,115391.0,0.0,0.0
125835.0,0.0,0.0,136058.0,0.0,0.0,136058.0,0.0,0.0,115456.0,0.0,0.0
126394.0,0.0,0.0,136389.0,0.0,0.0,136389.0,0.0,0.0,115675.0,0.0,0.0
126728.0,0.0,0.0,136469.0,0.0,0.0,136469.0,0.0,0.0,115709.0,0.0,0.0
126929.0,0.0,0.0,136641.0,0.0,0.0,136641.0,0.0,0.0,118356.0,0.0,0.0
127271.0,0.0,0.0,136723.0,0.0,0.0,136723.0,0.0,0.0,118824.0,0.0,0.0
127862.0,0.0,0.0,136783.0,0.0,0.0,136783.0,0.0,0.0,119291.0,0.0,0.0
128259.0,0.0,0.0,137180.0,0.0,0.0,137180.0,0.0,0.0,119422.0,0.0,0.0
129657.0,0.0,0.0,137368.0,0.0,0.0,137368.0,0.0,0.0,119507.0,0.0,0.0
129962.0,0.0,0.0,137776.0,0.0,0.0,137776.0,0.0,0.0,119523.0,0.0,0.0
130641.0,0.0,0.0,138411.0,0.0,0.0,138411.0,0.0,0.0,119852.0,0.0,0.0
130890.0,0.0,0.0,138478.0,0.0,0.0,138478.0,0.0,0.0,120108.0,0.0,0.0
131271.0,0.0,0.0,138971.0,0.0,0.0,138971.0,0.0,0.0,120233.0,0.0,0.0
